,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
0,1.0,Luka Dončić,26.0,LAL,PG,41.0,41.0,36.0,10.6,22.3,0.475,3.6,10.4,0.348,7.0,11.8,0.588,0.557,8.6,11.0,0.779,0.8,7.1,7.9,8.7,1.5,0.5,4.2,2.5,33.4,
1,2.0,Shai Gilgeous-Alexander,27.0,OKC,PG,49.0,49.0,33.3,10.9,19.7,0.554,1.8,4.6,0.39,9.1,15.1,0.603,0.599,8.2,9.2,0.892,0.6,3.9,4.4,6.4,1.3,0.8,2.1,2.1,31.8,
2,3.0,Anthony Edwards,24.0,MIN,SG,41.0,41.0,35.4,10.2,20.6,0.494,3.4,8.4,0.407,6.8,12.2,0.554,0.577,5.9,7.4,0.795,0.6,4.6,5.2,3.7,1.3,0.8,2.7,1.9,29.7,
3,4.0,Jaylen Brown,29.0,BOS,SF,46.0,46.0,34.3,10.9,22.5,0.486,2.2,5.9,0.363,8.8,16.6,0.53,0.534,5.5,7.0,0.775,1.2,5.8,7.0,4.8,1.0,0.4,3.6,2.8,29.5,
4,5.0,Nikola Jokić,30.0,DEN,C,35.0,35.0,34.1,10.3,17.1,0.604,2.1,4.7,0.445,8.3,12.4,0.664,0.665,6.3,7.5,0.847,3.0,9.1,12.1,10.5,1.4,0.7,3.6,2.8,29.1,
5,6.0,Tyrese Maxey,25.0,PHI,PG,48.0,48.0,38.9,10.1,21.5,0.471,3.4,8.8,0.39,6.7,12.7,0.527,0.551,5.2,5.8,0.889,0.3,3.9,4.2,6.8,2.0,0.8,2.4,2.1,28.9,
6,7.0,Donovan Mitchell,29.0,CLE,SG,47.0,47.0,33.9,10.0,20.7,0.483,3.7,9.7,0.382,6.3,11.0,0.573,0.573,5.0,5.9,0.842,0.8,3.8,4.6,5.8,1.5,0.2,3.1,2.4,28.8,
7,8.0,Giannis Antetokounmpo,31.0,MIL,PF,30.0,30.0,29.2,10.5,16.2,0.645,0.5,1.3,0.395,10.0,15.0,0.666,0.66,6.5,9.9,0.658,2.8,7.2,10.0,5.6,0.9,0.7,3.3,2.6,28.0,
8,9.0,Kawhi Leonard,34.0,LAC,SF,36.0,36.0,32.9,9.7,19.4,0.497,2.8,7.0,0.391,6.9,12.4,0.557,0.568,5.6,6.1,0.913,1.0,5.1,6.1,3.6,2.1,0.6,2.1,1.3,27.6,
9,10.0,Lauri Markkanen,28.0,UTA,PF,37.0,37.0,35.5,9.3,19.5,0.477,2.8,7.9,0.357,6.5,11.6,0.558,0.549,6.0,6.7,0.888,1.9,5.1,7.0,2.2,1.0,0.5,1.5,1.8,27.4,
10,11.0,Stephen Curry,37.0,GSW,PG,39.0,39.0,31.3,8.9,19.1,0.468,4.5,11.5,0.391,4.4,7.6,0.584,0.585,4.9,5.2,0.931,0.4,3.1,3.5,4.8,1.1,0.4,2.8,1.9,27.2,
11,12.0,Jalen Brunson,29.0,NYK,PG,45.0,45.0,34.3,9.6,20.4,0.471,2.9,7.7,0.38,6.7,12.8,0.526,0.542,4.9,5.8,0.853,0.5,2.7,3.2,6.0,0.7,0.1,2.2,2.4,27.1,
12,13.0,Kevin Durant,37.0,HOU,SF,45.0,45.0,36.8,9.2,18.1,0.51,2.3,5.8,0.405,6.9,12.4,0.559,0.575,5.4,6.0,0.886,0.5,4.9,5.4,4.6,0.7,0.9,3.0,2.1,26.2,
13,14.0,Joel Embiid,31.0,PHI,C,29.0,29.0,31.0,8.8,18.1,0.488,1.2,3.9,0.301,7.7,14.2,0.539,0.52,7.3,8.5,0.854,2.2,5.3,7.4,3.8,0.7,1.1,3.0,2.1,26.1,
14,15.0,Austin Reaves,27.0,LAL,SG,24.0,22.0,34.7,8.0,15.9,0.503,2.6,7.3,0.36,5.4,8.6,0.623,0.585,7.5,8.6,0.87,0.7,4.5,5.2,6.0,1.0,0.2,3.2,2.3,26.1,
15,16.0,Jamal Murray,28.0,DEN,PG,46.0,46.0,35.5,9.0,18.5,0.487,3.2,7.3,0.441,5.8,11.2,0.518,0.575,4.3,4.9,0.881,0.4,3.9,4.3,7.5,1.0,0.4,2.3,1.5,25.6,
16,17.0,Deni Avdija,25.0,POR,SF,44.0,44.0,34.6,7.8,16.7,0.467,2.3,6.4,0.356,5.5,10.3,0.535,0.535,7.6,9.5,0.8,1.1,6.1,7.2,6.7,0.8,0.6,3.9,2.7,25.5,
17,18.0,Michael Porter Jr.,27.0,BRK,SF,39.0,39.0,33.1,9.0,18.8,0.48,3.7,9.6,0.389,5.3,9.3,0.573,0.578,3.7,4.4,0.847,1.3,6.0,7.3,3.2,1.1,0.3,2.5,2.1,25.5,
18,19.0,Devin Booker,29.0,PHO,SG,41.0,41.0,34.0,8.4,18.4,0.456,1.7,5.5,0.313,6.7,12.9,0.517,0.503,7.0,8.0,0.864,0.8,3.2,4.0,6.2,0.9,0.3,3.3,2.6,25.4,
19,20.0,James Harden,36.0,LAC,PG,44.0,44.0,35.4,7.3,17.5,0.419,3.1,8.8,0.347,4.3,8.7,0.492,0.506,7.7,8.5,0.901,0.6,4.2,4.8,8.1,1.3,0.4,3.7,1.9,25.4,
20,21.0,Cade Cunningham,24.0,DET,PG,43.0,43.0,35.2,8.9,19.3,0.46,1.9,5.8,0.324,7.0,13.4,0.519,0.509,5.7,7.1,0.809,1.0,4.5,5.5,9.8,1.5,0.9,3.7,3.2,25.3,
21,22.0,Keyonte George,22.0,UTA,PG,47.0,47.0,34.4,7.6,16.5,0.459,2.6,6.8,0.377,5.0,9.8,0.516,0.537,6.4,7.2,0.893,0.5,3.5,4.0,6.6,1.1,0.3,3.3,2.4,24.2,
22,23.0,Victor Wembanyama,22.0,SAS,C,35.0,26.0,28.9,8.3,16.4,0.504,1.7,4.8,0.355,6.5,11.5,0.567,0.557,5.9,7.1,0.827,1.9,9.1,11.0,2.7,0.9,2.7,2.7,2.8,24.1,
23,24.0,Pascal Siakam,31.0,IND,PF,48.0,48.0,33.9,9.0,18.5,0.485,1.8,4.8,0.381,7.1,13.7,0.521,0.534,4.1,5.9,0.69,1.6,5.2,6.8,4.0,1.1,0.5,2.2,2.5,23.8,
24,25.0,Jalen Johnson,24.0,ATL,SF,47.0,47.0,35.6,8.6,17.2,0.502,1.7,4.7,0.362,6.9,12.5,0.554,0.551,4.3,5.5,0.775,1.6,9.0,10.5,8.0,1.3,0.5,3.5,2.1,23.2,
25,26.0,Norman Powell,32.0,MIA,SG,43.0,43.0,30.7,7.7,16.3,0.472,2.8,7.2,0.392,4.9,9.1,0.536,0.559,4.8,5.7,0.844,0.3,3.3,3.7,2.6,1.2,0.2,2.0,2.2,23.0,
26,27.0,Julius Randle,31.0,MIN,PF,51.0,51.0,33.4,7.7,15.7,0.491,1.6,4.7,0.331,6.2,11.0,0.56,0.54,5.2,6.3,0.824,1.6,5.3,6.9,5.4,1.2,0.2,2.6,2.8,22.2,
27,28.0,Franz Wagner,24.0,ORL,SF,26.0,26.0,32.8,7.6,15.8,0.482,1.5,4.1,0.368,6.1,11.7,0.521,0.529,5.5,6.6,0.826,1.6,4.5,6.1,3.6,1.1,0.3,1.8,2.3,22.2,
28,29.0,LeBron James,41.0,LAL,SF,32.0,32.0,33.0,8.2,16.2,0.509,1.5,4.6,0.322,6.8,11.6,0.582,0.554,4.1,5.6,0.736,0.7,5.0,5.7,6.6,1.2,0.6,2.8,1.4,22.0,
29,30.0,Tyler Herro,26.0,MIA,SG,11.0,10.0,31.7,8.2,16.5,0.497,2.2,6.1,0.358,6.0,10.4,0.579,0.564,3.4,3.7,0.902,0.5,4.2,4.7,2.7,1.0,0.5,1.5,2.0,21.9,
30,31.0,Brandon Ingram,28.0,TOR,SF,49.0,49.0,34.1,8.1,17.3,0.47,1.8,5.0,0.358,6.3,12.3,0.515,0.521,3.9,4.6,0.836,0.8,5.0,5.9,3.7,0.8,0.8,2.6,1.9,21.9,
31,32.0,Shaedon Sharpe,22.0,POR,SG,47.0,41.0,30.3,8.2,18.0,0.457,2.1,6.3,0.341,6.1,11.7,0.519,0.517,3.2,4.1,0.781,1.0,3.4,4.5,2.6,1.4,0.1,3.0,2.0,21.8,
32,33.0,Paolo Banchero,23.0,ORL,PF,39.0,39.0,34.4,7.2,15.7,0.459,1.1,3.7,0.301,6.1,12.1,0.507,0.494,6.1,7.9,0.766,1.2,7.5,8.6,4.8,0.7,0.6,2.8,2.0,21.6,
33,34.0,Trey Murphy III,25.0,NOP,SF,48.0,48.0,35.8,7.6,16.1,0.471,3.0,8.3,0.36,4.6,7.9,0.587,0.563,3.5,3.9,0.892,1.1,4.8,5.8,3.6,1.5,0.3,1.8,2.1,21.6,
34,35.0,Alperen Şengün,23.0,HOU,C,41.0,41.0,34.1,8.3,16.6,0.501,0.6,2.0,0.293,7.7,14.6,0.529,0.518,4.2,6.1,0.687,3.2,6.2,9.4,6.3,1.4,1.0,3.3,3.3,21.4,
35,36.0,Zion Williamson,25.0,NOP,PF,36.0,29.0,29.4,7.9,13.7,0.577,0.0,0.1,0.0,7.9,13.6,0.58,0.577,5.6,8.0,0.701,2.4,3.9,6.3,3.4,1.0,0.7,2.3,2.3,21.4,
36,37.0,Dillon Brooks,30.0,PHO,SF,45.0,45.0,31.0,7.6,17.2,0.44,2.4,6.8,0.358,5.1,10.3,0.495,0.512,3.4,3.9,0.858,0.7,2.9,3.6,1.8,1.1,0.2,1.8,3.4,20.9,
37,38.0,Brandon Miller,23.0,CHO,SF,34.0,34.0,30.3,7.1,16.6,0.431,2.9,8.0,0.366,4.2,8.6,0.491,0.52,3.4,3.9,0.879,1.1,3.6,4.7,3.4,1.0,0.9,2.5,2.6,20.6,
38,39.0,Anthony Davis,32.0,DAL,PF,20.0,20.0,31.3,8.5,16.7,0.506,0.5,1.9,0.27,8.0,14.9,0.535,0.521,3.0,4.1,0.728,3.1,8.0,11.1,2.8,1.1,1.7,2.1,2.1,20.4,
39,40.0,Nickeil Alexander-Walker,27.0,ATL,SG,50.0,43.0,33.0,6.9,15.8,0.438,3.1,8.3,0.38,3.8,7.5,0.501,0.537,3.4,3.8,0.875,0.6,2.9,3.5,3.5,1.1,0.6,2.0,2.1,20.3,
40,41.0,Cooper Flagg,19.0,DAL,SF,46.0,46.0,34.1,7.7,15.9,0.484,1.0,3.5,0.294,6.7,12.3,0.539,0.517,3.7,4.6,0.802,1.2,5.5,6.7,4.2,1.2,0.8,2.2,2.2,20.1,
41,42.0,Jimmy Butler,36.0,GSW,SF,38.0,38.0,31.1,6.3,12.2,0.519,0.8,2.2,0.376,5.5,9.9,0.552,0.554,6.5,7.6,0.864,2.3,3.2,5.6,4.9,1.4,0.2,1.6,1.2,20.0,
42,43.0,De'Aaron Fox,28.0,SAS,PG,40.0,40.0,32.5,7.3,15.3,0.479,2.1,5.9,0.353,5.3,9.4,0.557,0.547,3.1,3.9,0.788,0.6,3.4,4.1,6.2,1.2,0.3,2.5,2.3,19.8,
43,44.0,Zach LaVine,30.0,SAC,SG,37.0,35.0,32.0,6.9,14.4,0.483,2.6,6.7,0.395,4.3,7.7,0.56,0.575,3.2,3.7,0.875,0.2,2.6,2.8,2.3,0.7,0.2,2.0,2.1,19.8,
44,45.0,Karl-Anthony Towns,30.0,NYK,C,47.0,47.0,31.5,6.5,14.1,0.461,1.6,4.5,0.357,4.9,9.6,0.51,0.518,5.2,6.1,0.851,3.1,8.8,11.9,2.9,0.9,0.6,2.5,3.4,19.8,
45,46.0,Ty Jerome,28.0,MEM,SG,2.0,2.0,20.0,6.0,11.0,0.545,2.0,6.0,0.333,4.0,5.0,0.8,0.636,5.5,6.5,0.846,1.0,2.5,3.5,7.0,1.0,0.0,2.5,2.5,19.5,
46,47.0,Ja Morant,26.0,MEM,PG,20.0,20.0,28.5,6.6,16.1,0.41,1.0,4.3,0.235,5.6,11.9,0.473,0.441,5.3,5.9,0.897,0.4,2.9,3.3,8.1,1.0,0.3,3.6,2.0,19.5,
47,48.0,Scottie Barnes,24.0,TOR,PF,50.0,50.0,34.5,7.5,15.0,0.499,1.0,3.1,0.306,6.5,11.9,0.551,0.531,3.4,4.1,0.816,2.2,6.2,8.3,5.5,1.3,1.6,2.7,2.9,19.3,
48,49.0,Trae Young,27.0,ATL,PG,10.0,10.0,28.0,5.6,13.5,0.415,1.8,5.9,0.305,3.8,7.6,0.5,0.481,6.3,7.3,0.863,0.0,1.5,1.5,8.9,1.0,0.1,2.6,2.0,19.3,
49,50.0,Desmond Bane,27.0,ORL,SG,49.0,49.0,34.0,7.0,15.1,0.464,1.8,5.0,0.362,5.2,10.1,0.515,0.524,3.3,3.5,0.936,1.3,3.0,4.3,4.3,0.8,0.5,2.1,3.1,19.2,
50,51.0,DeMar DeRozan,36.0,SAC,PF,51.0,51.0,33.1,6.8,13.5,0.506,0.7,2.1,0.343,6.1,11.4,0.536,0.533,4.8,5.6,0.866,0.5,2.7,3.2,3.9,1.2,0.2,1.2,2.1,19.2,
51,52.0,Jaren Jackson Jr.,26.0,MEM,C,45.0,45.0,30.7,7.1,14.9,0.475,1.8,4.9,0.359,5.3,10.0,0.531,0.534,3.3,4.2,0.797,0.9,4.8,5.8,1.9,1.0,1.5,2.2,3.8,19.2,
52,53.0,LaMelo Ball,24.0,CHO,PG,41.0,38.0,27.4,6.7,16.6,0.406,3.3,9.2,0.363,3.4,7.4,0.459,0.507,2.3,2.6,0.888,0.9,4.0,4.9,7.5,1.1,0.2,3.1,2.6,19.1,
53,54.0,RJ Barrett,25.0,TOR,SF,28.0,28.0,29.4,6.9,14.3,0.484,1.8,5.3,0.333,5.1,9.0,0.571,0.545,3.3,4.6,0.705,0.9,4.3,5.2,3.6,0.8,0.2,1.6,2.4,18.8,
54,55.0,CJ McCollum,34.0,2TM,PG,47.0,36.0,30.0,7.0,15.2,0.458,2.6,6.8,0.389,4.3,8.4,0.514,0.545,2.2,2.8,0.767,0.7,2.9,3.5,3.5,0.7,0.3,1.7,2.0,18.8,
55,55.0,CJ McCollum,34.0,WAS,SG,35.0,35.0,30.9,6.9,15.1,0.454,2.7,7.0,0.393,4.1,8.1,0.505,0.544,2.3,2.9,0.804,0.7,2.9,3.5,3.6,0.7,0.3,1.7,2.1,18.8,
56,55.0,CJ McCollum,34.0,ATL,PG,12.0,1.0,27.5,7.3,15.6,0.471,2.3,6.3,0.373,5.0,9.3,0.536,0.545,1.7,2.6,0.645,0.8,2.8,3.5,3.3,0.8,0.5,1.8,1.7,18.7,
57,56.0,Jerami Grant,31.0,POR,PF,35.0,16.0,29.0,5.6,13.0,0.432,2.2,6.0,0.368,3.4,7.0,0.486,0.517,5.3,6.4,0.83,0.9,2.6,3.5,2.5,0.7,0.7,2.1,2.7,18.7,
58,57.0,Kon Knueppel,20.0,CHO,SF,50.0,49.0,32.0,6.5,13.4,0.482,3.3,7.8,0.425,3.1,5.6,0.563,0.606,2.5,2.8,0.892,1.2,4.3,5.5,3.6,0.7,0.2,2.2,2.2,18.7,
59,58.0,Josh Giddey,23.0,CHI,PG,34.0,31.0,32.1,6.4,13.8,0.462,1.7,4.7,0.366,4.6,9.1,0.511,0.524,4.1,5.2,0.775,1.2,7.4,8.6,8.8,0.9,0.3,3.5,1.6,18.6,
60,59.0,Coby White,25.0,CHI,SG,29.0,26.0,29.1,5.9,13.6,0.438,2.5,7.2,0.346,3.4,6.4,0.541,0.529,4.3,5.3,0.805,0.2,3.5,3.7,4.7,0.7,0.1,3.0,2.4,18.6,
61,60.0,Miles Bridges,27.0,CHO,PF,50.0,50.0,32.4,6.5,14.6,0.447,2.2,6.5,0.33,4.4,8.1,0.541,0.521,3.1,3.7,0.836,1.0,5.1,6.1,3.5,0.5,0.5,1.4,1.9,18.3,
62,61.0,Bam Adebayo,28.0,MIA,C,44.0,44.0,31.1,6.5,14.5,0.444,1.6,4.7,0.346,4.8,9.9,0.49,0.499,3.6,4.5,0.794,2.1,7.8,9.9,2.8,1.0,0.7,1.8,1.6,18.1,
63,62.0,Amen Thompson,23.0,HOU,PG,48.0,48.0,37.5,7.0,13.9,0.505,0.3,1.7,0.193,6.7,12.1,0.549,0.517,3.8,4.8,0.791,2.9,4.9,7.8,5.5,1.5,0.6,2.5,2.2,18.1,
64,63.0,Jalen Duren,22.0,DET,C,42.0,42.0,28.2,7.0,11.1,0.634,0.0,0.0,,7.0,11.1,0.634,0.634,4.0,5.4,0.731,3.8,6.9,10.7,1.8,0.9,0.8,1.9,2.9,18.0,
65,64.0,Darius Garland,26.0,CLE,PG,26.0,26.0,30.5,6.5,14.5,0.451,2.3,6.3,0.36,4.3,8.2,0.521,0.529,2.6,3.0,0.861,0.5,2.0,2.4,6.9,0.8,0.1,2.8,1.8,18.0,
66,65.0,Evan Mobley,24.0,CLE,PF,42.0,40.0,33.4,6.9,13.5,0.512,1.1,3.8,0.304,5.8,9.8,0.593,0.555,2.9,4.6,0.635,2.3,6.5,8.8,4.0,0.9,2.0,2.1,2.5,17.9,
67,66.0,Bennedict Mathurin,23.0,IND,SF,28.0,24.0,31.8,5.5,12.8,0.433,2.1,5.6,0.372,3.5,7.2,0.48,0.514,4.6,5.2,0.884,0.8,4.6,5.4,2.3,0.6,0.1,2.3,2.7,17.8,
68,67.0,Aaron Gordon,30.0,DEN,PF,23.0,20.0,27.9,6.0,11.9,0.509,1.8,4.6,0.4,4.2,7.3,0.577,0.586,3.7,4.7,0.789,1.3,4.9,6.2,2.5,0.7,0.2,1.0,1.7,17.7,
69,68.0,Chet Holmgren,23.0,OKC,PF,45.0,45.0,29.2,6.6,11.7,0.566,1.3,3.7,0.358,5.3,8.1,0.661,0.622,3.1,4.0,0.772,1.8,6.8,8.6,1.6,0.5,2.0,1.6,2.5,17.7,
70,69.0,Alex Sarr,20.0,WAS,C,39.0,39.0,28.5,7.0,14.2,0.496,1.0,2.9,0.333,6.1,11.2,0.539,0.531,2.4,3.4,0.707,2.4,5.3,7.7,2.8,0.8,2.1,1.7,2.0,17.4,
71,70.0,Andrew Nembhard,26.0,IND,PG,40.0,40.0,32.1,6.1,13.6,0.448,1.9,5.1,0.368,4.2,8.5,0.496,0.517,3.3,4.1,0.805,0.5,2.5,3.0,7.5,0.9,0.2,2.4,2.3,17.3,
72,71.0,Kristaps Porziņģis,30.0,ATL,C,17.0,12.0,24.3,5.6,12.4,0.457,1.8,5.1,0.36,3.8,7.3,0.524,0.531,4.0,4.8,0.84,1.2,3.9,5.1,2.7,0.5,1.3,0.9,3.2,17.1,
73,72.0,Derrick White,31.0,BOS,SG,48.0,48.0,34.1,5.9,15.2,0.39,2.8,8.7,0.32,3.1,6.4,0.485,0.482,2.4,2.7,0.893,1.1,3.5,4.5,5.5,1.2,1.4,1.9,1.6,17.1,
74,73.0,Grayson Allen,30.0,PHO,SG,34.0,25.0,30.2,5.6,13.4,0.419,3.3,8.9,0.368,2.3,4.4,0.52,0.542,2.4,2.9,0.838,0.7,2.3,3.0,4.0,1.4,0.3,1.6,2.3,16.9,
75,74.0,Payton Pritchard,28.0,BOS,PG,49.0,48.0,32.6,6.4,13.9,0.46,2.5,7.2,0.349,3.9,6.7,0.579,0.551,1.6,1.9,0.859,0.9,3.4,4.3,5.3,0.7,0.1,1.1,1.4,16.9,
76,75.0,Nikola Vučević,35.0,CHI,C,48.0,48.0,30.8,6.9,13.8,0.505,1.7,4.5,0.376,5.2,9.2,0.568,0.567,1.3,1.5,0.838,2.1,6.9,9.0,3.8,0.7,0.6,1.4,2.0,16.9,
77,76.0,Kevin Porter Jr.,25.0,MIL,PG,23.0,22.0,33.6,5.8,13.0,0.443,1.7,4.6,0.358,4.1,8.4,0.49,0.507,3.6,4.2,0.845,0.7,4.3,5.0,7.4,2.1,0.4,3.3,2.1,16.8,
78,77.0,Immanuel Quickley,26.0,TOR,PG,48.0,48.0,32.5,5.8,13.3,0.439,2.6,6.9,0.37,3.3,6.4,0.513,0.535,2.6,3.2,0.805,0.6,3.9,4.5,6.1,1.3,0.1,1.7,2.1,16.8,
79,78.0,Jalen Williams,24.0,OKC,SG,24.0,24.0,29.6,6.6,14.0,0.47,0.8,2.5,0.3,5.8,11.5,0.507,0.497,2.9,3.5,0.833,0.7,4.1,4.8,5.6,1.3,0.4,2.0,2.1,16.8,
80,79.0,Stephon Castle,21.0,SAS,PG,39.0,39.0,31.1,5.5,12.3,0.451,1.1,3.8,0.284,4.5,8.5,0.526,0.495,4.4,6.1,0.72,1.2,3.8,5.0,7.0,1.3,0.3,3.4,3.4,16.6,
81,80.0,Ryan Rollins,23.0,MIL,PG,48.0,43.0,31.8,6.4,13.7,0.464,2.4,5.8,0.409,4.0,8.0,0.503,0.549,1.5,2.0,0.755,0.9,3.7,4.6,5.6,1.5,0.4,2.3,2.7,16.6,
82,81.0,OG Anunoby,28.0,NYK,PF,40.0,40.0,32.6,5.8,12.1,0.481,2.0,5.5,0.367,3.8,6.5,0.579,0.565,2.9,3.6,0.797,1.4,4.0,5.4,2.3,1.8,0.7,2.1,2.5,16.5,
83,82.0,Saddiq Bey,26.0,NOP,SF,45.0,37.0,30.3,5.6,12.6,0.446,1.8,5.2,0.343,3.8,7.3,0.52,0.518,3.3,3.9,0.836,1.7,4.1,5.8,2.4,1.0,0.0,0.6,1.1,16.3,
84,83.0,Onyeka Okongwu,25.0,ATL,C,47.0,36.0,32.0,6.1,12.6,0.482,2.0,5.4,0.367,4.1,7.1,0.57,0.562,2.1,2.7,0.781,1.9,6.0,7.9,3.3,1.2,1.0,2.0,3.5,16.3,
85,84.0,Paul George,35.0,PHI,PF,27.0,27.0,30.5,5.6,13.1,0.424,2.4,6.4,0.382,3.1,6.7,0.464,0.517,2.4,2.8,0.855,0.5,4.6,5.1,3.7,1.5,0.5,1.6,2.2,16.0,
86,85.0,Mikal Bridges,29.0,NYK,SF,50.0,50.0,34.3,6.4,12.6,0.505,2.2,5.6,0.394,4.2,7.0,0.593,0.592,1.0,1.2,0.814,1.1,3.1,4.2,4.2,1.5,0.8,1.0,1.9,15.9,
